metabolite,name,molecular_weight,C_number,N_number,sbo,metanetx.chemical,inchikey,seed.compound,hmdb,reactome,kegg.compound,chebi,bigg.metabolite,biocyc,reaction,sample_id
cpd00205_e0,K+-e0,39.0983,0,0,SBO:0000247,MNXM95,NPYPAHLBTDXSSS-UHFFFAOYSA-N,cpd00205,HMDB00586,"['R-ALL-29804', 'R-ALL-5626313', 'R-ALL-74126']",C00238,"['CHEBI:29103', 'CHEBI:26219', 'CHEBI:49685', 'CHEBI:8345']",k,META:K+,EX_cpd00205_e0,ERR1620289_sub
cpd00208_e0,LACT-e0,342.29648000000003,12,0,SBO:0000247,MNXM362,GUBGYTABKSRVRQ-QKKXKWKRSA-N,cpd00208,HMDB41627,,"['C00243', 'C01970']","['CHEBI:17716', 'CHEBI:10296', 'CHEBI:10380', 'CHEBI:14497', 'CHEBI:22460', 'CHEBI:22760', 'CHEBI:25005', 'CHEBI:27755', 'CHEBI:27968', 'CHEBI:28577', 'CHEBI:613009', 'CHEBI:36218', 'CHEBI:10428', 'CHEBI:22846', 'CHEBI:35463', 'CHEBI:43665']",lcts,"['META:CPD-15971', 'META:CPD-15972']",EX_cpd00208_e0,ERR1620289_sub
cpd00159_e0,L-Lactate-e0,89.07,3,0,SBO:0000247,MNXM179,JVTAAEKCZFNVCJ-REOHCLBHSA-M,cpd00159,"['HMDB00190', 'HMDB03328', 'HMDB62492']","['R-ALL-29708', 'R-ALL-373863', 'R-ALL-6807616']",C00186,"['CHEBI:16651', 'CHEBI:11065', 'CHEBI:12411', 'CHEBI:18783', 'CHEBI:422']",lac__L,META:L-LACTATE,EX_cpd00159_e0,ERR1620289_sub
cpd01262_e0,Amylotriose-e0,504.43708,18,0,SBO:0000247,MNXM468,FYGDTMLNYKFZSV-PXXRMHSHSA-N,cpd01262,HMDB01262,R-ALL-191103,C01835,"['CHEBI:27931', 'CHEBI:25146', 'CHEBI:43937', 'CHEBI:6672', 'CHEBI:61993']",malttr,META:MALTOTRIOSE,EX_cpd01262_e0,ERR1620289_sub
cpd00138_e0,D-Mannose-e0,180.15588,6,0,SBO:0000247,MNXM182,WQZGKKKJIJFFOK-QTVWNMPRSA-N,cpd00138,HMDB00169,"['R-ALL-429579', 'R-ALL-6799594', 'R-ALL-964752']",C00159,"['CHEBI:16024', 'CHEBI:12999', 'CHEBI:21057', 'CHEBI:37684', 'CHEBI:14575', 'CHEBI:33930', 'CHEBI:4208']",man,META:D-mannopyranose,EX_cpd00138_e0,ERR1620289_sub
cpd00060_e0,L-Methionine-e0,149.21134,5,1,SBO:0000247,MNXM61,FFEARJCKVFRZRR-BYPYZUCNSA-N,cpd00060,"['HMDB00696', 'HMDB33951']","['R-ALL-1130765', 'R-ALL-174390', 'R-ALL-379705']","['C00073', 'C01733']","['CHEBI:16643', 'CHEBI:13141', 'CHEBI:21360', 'CHEBI:43990', 'CHEBI:6271', 'CHEBI:16811', 'CHEBI:14590', 'CHEBI:25229', 'CHEBI:6829', 'CHEBI:32631', 'CHEBI:32632', 'CHEBI:32644', 'CHEBI:32646', 'CHEBI:57844', 'CHEBI:64558']",met__L,META:MET,EX_cpd00060_e0,ERR1620289_sub
cpd11574_e0,Molybdate-e0,161.95347999999998,0,0,SBO:0000247,MNXM1026,MEFBJEMVZONFCJ-UHFFFAOYSA-N,cpd11574,HMDB12260,R-ALL-947561,C06232,"['CHEBI:25371', 'CHEBI:36263', 'CHEBI:36264', 'CHEBI:25368', 'CHEBI:6967']",mobd,META:CPD-3,EX_cpd11574_e0,ERR1620289_sub
cpd00064_e0,Ornithine-e0,133.16892,5,2,SBO:0000247,MNXM89689,AHLPHDHHMVZTML-BYPYZUCNSA-O,cpd00064,"['HMDB00214', 'HMDB00818', 'HMDB04984', 'HMDB32455', 'HMDB62654', 'HMDB62718']","['R-ALL-113585', 'R-ALL-113586', 'R-ALL-29498']","['C00077', 'C01602']","['CHEBI:15729', 'CHEBI:13148', 'CHEBI:21367', 'CHEBI:6280', 'CHEBI:18257', 'CHEBI:7784', 'CHEBI:32964', 'CHEBI:11448', 'CHEBI:19370', 'CHEBI:44667', 'CHEBI:46911', 'CHEBI:46912', 'CHEBI:46913', 'CHEBI:46914']","['orn', 'orn__L']",META:L-ORNITHINE,EX_cpd00064_e0,ERR1620289_sub
cpd00012_e0,PPi-e0,174.951262,0,0,SBO:0000247,MNXM11,XPPKVPWEQAFLFU-UHFFFAOYSA-K,cpd00012,HMDB00250,"['R-ALL-111294', 'R-ALL-1132084', 'R-ALL-113541', 'R-ALL-113542', 'R-ALL-159450', 'R-ALL-2046049', 'R-ALL-389593', 'R-ALL-6806656', 'R-ALL-8878981', 'R-ALL-8938078']",C00013,CHEBI:33019,ppi,"['META:PPI', 'META:PYROPHOSPHATE-GROUP']",EX_cpd00012_e0,ERR1620289_sub
cpd01132_e0,Puromycin-e0,472.51750000000004,22,7,SBO:0000247,MNXM3088,RXWNCPJZOCPEPQ-NVWDDTSBSA-O,cpd01132,,,C01610,"['CHEBI:17939', 'CHEBI:14970', 'CHEBI:26402', 'CHEBI:45182', 'CHEBI:8641', 'CHEBI:60255']",pur,META:PUROMYCIN,EX_cpd01132_e0,ERR1620289_sub
cpd00396_e0,L-Rhamnose-e0,164.15648,6,0,SBO:0000247,MNXM2967,PNNNRSAQSRJVSB-BXKVDMCESA-N,cpd00396,HMDB00849,,C00507,"['CHEBI:16055', 'CHEBI:13160', 'CHEBI:21378', 'CHEBI:45427', 'CHEBI:57622', 'CHEBI:6292', 'CHEBI:26546', 'CHEBI:62345', 'CHEBI:62346']",rmn,"['META:CPD-15405', 'META:L-rhamnopyranose', 'META:L-rhamnose']",EX_cpd00396_e0,ERR1620289_sub
cpd00036_e0,Succinate-e0,116.07216,4,0,SBO:0000247,MNXM25,KDYFGRWQOYBRFD-UHFFFAOYSA-L,cpd00036,HMDB00254,"['R-ALL-113536', 'R-ALL-159939', 'R-ALL-29434', 'R-ALL-389583', 'R-ALL-433123', 'R-ALL-5278787']",C00042,"['CHEBI:15741', 'CHEBI:22943', 'CHEBI:26807', 'CHEBI:45639', 'CHEBI:9304', 'CHEBI:30031', 'CHEBI:15125', 'CHEBI:22941', 'CHEBI:26803', 'CHEBI:30779', 'CHEBI:90372', 'CHEBI:132287']",succ,META:SUC,EX_cpd00036_e0,ERR1620289_sub
cpd00065_e0,L-Tryptophan-e0,204.22518000000002,11,2,SBO:0000247,MNXM94,QIVBCDIJIAJPQS-VIFPVBQESA-N,cpd00065,"['HMDB00929', 'HMDB30396']","['R-ALL-29500', 'R-ALL-352006', 'R-ALL-379709']","['C00078', 'C00806']","['CHEBI:16828', 'CHEBI:13178', 'CHEBI:184633', 'CHEBI:21407', 'CHEBI:45988', 'CHEBI:46086', 'CHEBI:46125', 'CHEBI:46225', 'CHEBI:6310', 'CHEBI:27897', 'CHEBI:27163', 'CHEBI:9769', 'CHEBI:32702', 'CHEBI:32704', 'CHEBI:32727', 'CHEBI:32728', 'CHEBI:57912', 'CHEBI:64554']",trp__L,META:TRP,EX_cpd00065_e0,ERR1620289_sub
cpd00280_e0,D-Galacturonate-e0,193.13146,6,0,SBO:0000247,MNXM48464,AEMOLEFTQBMNLQ-YMDCURPLSA-M,cpd00280,,,C00333,"['CHEBI:18024', 'CHEBI:20976', 'CHEBI:20978', 'CHEBI:4153', 'CHEBI:75525']",galur,META:D-Galactopyranuronate,EX_cpd00280_e0,ERR1620289_sub
cpd01217_e0,Xanthosine-e0,284.22548,10,4,SBO:0000247,MNXM687,UBORTCNDUKBEOP-UUOKFMHZSA-N,cpd01217,HMDB00299,,C01762,"['CHEBI:18107', 'CHEBI:10066', 'CHEBI:15323', 'CHEBI:27327']",xtsn,META:XANTHOSINE,EX_cpd01217_e0,ERR1620289_sub
cpd00099_e0,Cl--e0,35.453,0,0,SBO:0000247,MNXM43,VEXZGXHMUGYJMC-UHFFFAOYSA-M,cpd00099,"['HMDB00492', 'HMDB02073', 'HMDB02306', 'HMDB02162']","['R-ALL-188972', 'R-ALL-2730999', 'R-ALL-2731008', 'R-ALL-2731020', 'R-ALL-29572', 'R-ALL-3301973', 'R-ALL-352022']","['C00698', 'C01327']","['CHEBI:17883', 'CHEBI:13364', 'CHEBI:24635', 'CHEBI:5590', 'CHEBI:17996', 'CHEBI:13291', 'CHEBI:13970', 'CHEBI:3616', 'CHEBI:3731', 'CHEBI:48804', 'CHEBI:50315']",cl,"['META:CL-', 'META:HCL']",EX_cpd00099_e0,ERR1620289_sub
cpd00221_e0,D-Lactate-e0,89.07,3,0,SBO:0000247,MNXM285,JVTAAEKCZFNVCJ-UWTATZPHSA-M,cpd00221,"['HMDB01311', 'HMDB00171']",,C00256,"['CHEBI:16004', 'CHEBI:11001', 'CHEBI:18684', 'CHEBI:42111', 'CHEBI:341', 'CHEBI:42105', 'CHEBI:43701']",lac__D,META:D-LACTATE,EX_cpd00221_e0,ERR1620289_sub
cpd01107_e0,Decanoate-e0,171.25666,10,0,SBO:0000247,MNXM1043,GHVNFZFCNZKVNT-UHFFFAOYSA-M,cpd01107,HMDB00511,,C01571,"['CHEBI:27689', 'CHEBI:125804', 'CHEBI:23570', 'CHEBI:30813', 'CHEBI:23572', 'CHEBI:41906', 'CHEBI:4347']",,META:CPD-3617,EX_cpd01107_e0,ERR1620289_sub
cpd01741_e0,ddca-e0,199.30982,12,0,SBO:0000247,MNXM402,POULHZVOKOAJMA-UHFFFAOYSA-M,cpd01741,HMDB00638,R-ALL-33549,C02679,"['CHEBI:18262', 'CHEBI:14187', 'CHEBI:23863', 'CHEBI:30805', 'CHEBI:23864', 'CHEBI:23865', 'CHEBI:41882', 'CHEBI:4680']",,META:DODECANOATE,EX_cpd01741_e0,ERR1620289_sub
cpd03847_e0,Myristic acid-e0,227.36298,14,0,SBO:0000247,MNXM314,TUNFSRHWOTWDNC-UHFFFAOYSA-M,cpd03847,HMDB00806,,C06424,"['CHEBI:28875', 'CHEBI:26897', 'CHEBI:278516', 'CHEBI:44232', 'CHEBI:7056', 'CHEBI:73168', 'CHEBI:30807', 'CHEBI:35292']",,META:CPD-7836,EX_cpd03847_e0,ERR1620289_sub
cpd15298_e0,tetradecenoate-e0,225.3471,14,0,SBO:0000247,MNXM83847,,cpd15298,,,,"['CHEBI:36004', 'CHEBI:78896']",,,EX_cpd15298_e0,ERR1620289_sub
cpd00214_e0,Palmitate-e0,255.41613999999998,16,0,SBO:0000247,MNXM108,IPCSVZSSVZVIGE-UHFFFAOYSA-M,cpd00214,"['HMDB00220', 'HMDB60083']","['R-ALL-2453691', 'R-ALL-3632881', 'R-ALL-390435', 'R-ALL-426576', 'R-ALL-5690516', 'R-ALL-76168']",C00249,"['CHEBI:15756', 'CHEBI:14730', 'CHEBI:233028', 'CHEBI:24540', 'CHEBI:24541', 'CHEBI:24542', 'CHEBI:24550', 'CHEBI:29889', 'CHEBI:35978', 'CHEBI:44952', 'CHEBI:7896', 'CHEBI:231736']",hdca,META:PALMITATE,EX_cpd00214_e0,ERR1620289_sub
cpd15237_e0,hexadecenoate-e0,253.40026,16,0,SBO:0000247,MNXM900,,cpd15237,,,,,,,EX_cpd15237_e0,ERR1620289_sub
cpd01080_e0,ocdca-e0,283.4693,18,0,SBO:0000247,MNXM236,QIQXTHQIDYTFRH-UHFFFAOYSA-M,cpd01080,HMDB00827,R-ALL-428198,C01530,"['CHEBI:25629', 'CHEBI:231588', 'CHEBI:28842', 'CHEBI:25631', 'CHEBI:45710']",ocdca,META:STEARIC_ACID,EX_cpd01080_e0,ERR1620289_sub
cpd15269_e0,octadecenoate-e0,281.45342,18,0,SBO:0000247,MNXM65309,,cpd15269,,,,"['CHEBI:25634', 'CHEBI:78049']",,,EX_cpd15269_e0,ERR1620289_sub
cpd01113_e0,Hexanoate-e0,115.15034,6,0,SBO:0000247,MNXM1653,FUZZWVXGSFPDMH-UHFFFAOYSA-M,cpd01113,"['HMDB00535', 'HMDB61883']",,C01585,"['CHEBI:17120', 'CHEBI:14398', 'CHEBI:24569', 'CHEBI:30776', 'CHEBI:24571', 'CHEBI:40213', 'CHEBI:5702']",hxa,META:HEXANOATE,EX_cpd01113_e0,ERR1620289_sub
cpd03846_e0,octanoate-e0,143.2035,8,0,SBO:0000247,MNXM750,WWZKQHOCKIZLMA-UHFFFAOYSA-M,cpd03846,"['HMDB00482', 'HMDB62511']",,C06423,"['CHEBI:25646', 'CHEBI:28837', 'CHEBI:25648', 'CHEBI:3373', 'CHEBI:44501']",octa,META:CPD-195,EX_cpd03846_e0,ERR1620289_sub
cpd11640_e0,H2-e0,2.01588,0,0,SBO:0000247,MNXM195,UFHFLCQGNIYNRP-UHFFFAOYSA-N,cpd11640,HMDB01362,R-ALL-113555,C00282,"['CHEBI:18276', 'CHEBI:13350', 'CHEBI:25363', 'CHEBI:5785', 'CHEBI:29294', 'CHEBI:29298', 'CHEBI:29299']",h2,META:HYDROGEN-MOLECULE,EX_cpd11640_e0,ERR1620289_sub
cpd00531_e0,Hg2+-e0,200.59,0,0,SBO:0000247,MNXM1562,BQPIGGFYSBELGY-UHFFFAOYSA-N,cpd00531,HMDB03625,,C00703,"['CHEBI:16793', 'CHEBI:13370', 'CHEBI:25199', 'CHEBI:25200', 'CHEBI:49640', 'CHEBI:5714']",hg2,META:HG+2,EX_cpd00531_e0,ERR1620289_sub
cpd03587_e0,kdo2-lipid a-e0,2232.6707619999997,110,2,SBO:0000247,MNXM946,DIXUKJUHGLIZGU-OIPVZEHTSA-H,cpd03587,,,C06026,"['CHEBI:27963', 'CHEBI:23656', 'CHEBI:4476', 'CHEBI:58540']",lipa,,EX_cpd03587_e0,ERR1620289_sub
cpd01399_e0,Maltotetraose-e0,666.57768,24,0,SBO:0000247,MNXM5663,LUEWUZLMQUOBSB-ZLBHSGTGSA-N,cpd01399,HMDB01296,,"['C02013', 'C02052']","['CHEBI:28460', 'CHEBI:25145', 'CHEBI:44299', 'CHEBI:6671', 'CHEBI:61988', 'CHEBI:62974']",maltttr,"['META:CPD-13205', 'META:CPD0-2595', 'META:MALTOTETRAOSE']",EX_cpd01399_e0,ERR1620289_sub
cpd00254_e0,Mg-e0,24.305,0,0,SBO:0000247,MNXM653,JLVVSXFLKOJNIY-UHFFFAOYSA-N,cpd00254,HMDB00547,"['R-ALL-109496', 'R-ALL-114632', 'R-ALL-29926', 'R-ALL-5336432']",C00305,"['CHEBI:18420', 'CHEBI:13379', 'CHEBI:25112', 'CHEBI:49736', 'CHEBI:6635', 'CHEBI:39127']",mg2,META:MG+2,EX_cpd00254_e0,ERR1620289_sub
cpd00794_e0,TRHL-e0,342.29648000000003,12,0,SBO:0000247,MNXM198,HDTRYLNUVZCQOY-LIZSDCNHSA-N,cpd00794,HMDB00975,"['R-ALL-189078', 'R-ALL-868614']",C01083,"['CHEBI:16551', 'CHEBI:10202', 'CHEBI:12281', 'CHEBI:12284', 'CHEBI:12287', 'CHEBI:15251', 'CHEBI:22365', 'CHEBI:46211', 'CHEBI:27082']",tre,"['META:CPD-15990', 'META:TREHALOSE']",EX_cpd00794_e0,ERR1620289_sub
cpd00305_e0,Thiamin-e0,265.35458,12,4,SBO:0000247,MNXM161565,MYVIATVLJGTBFV-UHFFFAOYSA-M,cpd00305,,,,CHEBI:33283,thm,,EX_cpd00305_e0,ERR1620289_sub
cpd00076_e0,Sucrose-e0,342.29648000000003,12,0,SBO:0000247,MNXM167,CZMRCDWAGMRECN-UGDNZRGBSA-N,cpd00076,HMDB00258,R-ALL-188980,C00089,"['CHEBI:17992', 'CHEBI:15128', 'CHEBI:26812', 'CHEBI:45795', 'CHEBI:9314']",sucr,META:SUCROSE,EX_cpd00076_e0,ERR1620289_sub
cpd00105_e0,D-Ribose-e0,150.1299,5,0,SBO:0000247,MNXM242,HMFHBZSHGGEWLO-SOOFDHNKSA-N,cpd00105,HMDB00283,,"['C00121', 'C21057']","['CHEBI:16988', 'CHEBI:13011', 'CHEBI:21078', 'CHEBI:47006', 'CHEBI:47013', 'CHEBI:4233', 'CHEBI:46999']",rib__D,"['META:D-Ribofuranose', 'META:D-Ribopyranose']",EX_cpd00105_e0,ERR1620289_sub
cpd00082_e0,D-Fructose-e0,180.15588,6,0,SBO:0000247,MNXM175,RFSUNEUAIZKAJO-VRPWFDPXSA-N,cpd00082,HMDB62538,"['R-ALL-189049', 'R-ALL-29532']","['C00095', 'C01496', 'C05003', 'C10906']","['CHEBI:15824', 'CHEBI:12923', 'CHEBI:20929', 'CHEBI:4118', 'CHEBI:28757', 'CHEBI:24104', 'CHEBI:24110', 'CHEBI:5172', 'CHEBI:37714', 'CHEBI:37721', 'CHEBI:48095', 'CHEBI:4119', 'CHEBI:47424']",fru,"['META:CPD-15382', 'META:D-Fructopyranose', 'META:FRU', 'META:Fructofuranose']",EX_cpd00082_e0,ERR1620289_sub
cpd04097_e0,Pb-e0,207.2,0,0,SBO:0000247,MNXM19009,VTGDHUQFKRUPJV-UHFFFAOYSA-N,cpd04097,,,,,,,EX_cpd04097_e0,ERR1620289_sub
cpd00081_e0,Sulfite-e0,81.07114,0,0,SBO:0000247,MNXM105630,LSNNMFCWUKXFEE-UHFFFAOYSA-L,cpd00081,"['HMDB00240', 'HMDB01033', 'HMDB03008', 'HMDB34829']",,"['C00094', 'C11481']","['CHEBI:17137', 'CHEBI:13367', 'CHEBI:5598', 'CHEBI:17359', 'CHEBI:15139', 'CHEBI:45548', 'CHEBI:29214', 'CHEBI:33543', 'CHEBI:48854', 'CHEBI:26837', 'CHEBI:9344']",so3,"['META:H2SO3', 'META:HSO3', 'META:SO3']",EX_cpd00081_e0,ERR1620289_sub
cpd00010_e0,CoA-e0,763.502363,21,7,SBO:0000247,MNXM12,RGJOEKWQDUBAIZ-IBOSZNHHSA-J,cpd00010,"['HMDB01423', 'HMDB62184']","['R-ALL-162743', 'R-ALL-1678675', 'R-ALL-193514', 'R-ALL-2485002', 'R-ALL-29374', 'R-ALL-76194', 'R-ALL-8939024']",C00010,CHEBI:57287,coa,"['META:CO-A', 'META:COA-GROUP']",EX_cpd00010_e0,ERR1620289_sub
cpd15494_e0,Maltoheptaose-e0,1152.99948,42,0,SBO:0000247,MNXM61025,ZHZITDGOAFCURV-VVTKTIMZSA-N,cpd15494,HMDB13000,,,CHEBI:62010,malthp,META:CPD0-1133,EX_cpd15494_e0,ERR1620289_sub
cpd11976_e0,Maltodextrin-e0,666.57768,24,0,SBO:0000247,MNXM60163,,cpd11976,HMDB37138,,"['C01935', 'C00718']","['CHEBI:18398', 'CHEBI:14514', 'CHEBI:25139', 'CHEBI:6666', 'CHEBI:25140']",,META:Maltodextrins,EX_cpd11976_e0,ERR1620289_sub
cpd00276_e0,GLUM-e0,180.17906,6,1,SBO:0000247,MNXM533,MSWZFWKMSRAUBD-IVMDWMLBSA-O,cpd00276,"['HMDB01514', 'HMDB06479', 'HMDB15410']",R-ALL-6786660,C00329,"['CHEBI:17315', 'CHEBI:12961', 'CHEBI:47977', 'CHEBI:4162', 'CHEBI:47972', 'CHEBI:5417', 'CHEBI:58723']",gam,META:GLUCOSAMINE,EX_cpd00276_e0,ERR1620289_sub
cpd00100_e0,Glycerol-e0,92.09382,3,0,SBO:0000247,MNXM89612,PEDCQBHIVMGVHV-UHFFFAOYSA-N,cpd00100,HMDB00131,"['R-ALL-192438', 'R-ALL-76116']",C00116,"['CHEBI:17754', 'CHEBI:131422', 'CHEBI:14334', 'CHEBI:24351', 'CHEBI:42998', 'CHEBI:5448']",glyc,META:GLYCEROL,EX_cpd00100_e0,ERR1620289_sub
cpd00306_e0,Xylitol-e0,152.14578,5,0,SBO:0000247,MNXM510,HEBKCHPVOIAQTA-SCDXWVJYSA-N,cpd00306,,R-ALL-5660033,C00379,"['CHEBI:17151', 'CHEBI:10078', 'CHEBI:15328', 'CHEBI:253147', 'CHEBI:27339', 'CHEBI:46522', 'CHEBI:60939']",xylt,META:XYLITOL,EX_cpd00306_e0,ERR1620289_sub
cpd00185_e0,D-Arabinose-e0,150.1299,5,0,SBO:0000247,MNXM544,SRBFZHDQGSBBOR-ZRMNMSDTSA-N,cpd00185,,,C00216,CHEBI:46994,arab__D,META:D-arabinopyranose,EX_cpd00185_e0,ERR1620289_sub
cpd00314_e0,D-Mannitol-e0,182.17176,6,0,SBO:0000247,MNXM615,FBPFZTCFMRRESA-KVTDHHQDSA-N,cpd00314,"['HMDB00765', 'HMDB01363']",,C00392,"['CHEBI:16899', 'CHEBI:12996', 'CHEBI:130180', 'CHEBI:21050', 'CHEBI:44192', 'CHEBI:6686', 'CHEBI:29864', 'CHEBI:14574', 'CHEBI:25163']",mnl,META:MANNITOL,EX_cpd00314_e0,ERR1620289_sub
cpd00158_e0,CELB-e0,342.29648000000003,12,0,SBO:0000247,MNXM776,GUBGYTABKSRVRQ-CUHNMECISA-N,cpd00158,,,,"['CHEBI:17057', 'CHEBI:13952', 'CHEBI:23061', 'CHEBI:28108', 'CHEBI:3522']",,META:CPD-15975,EX_cpd00158_e0,ERR1620289_sub
cpd11451_e0,mql7-e0,651.01504,46,0,SBO:0000247,MNXM89812,PTWSIIUEOFZCHW-NTCAYCPXSA-N,cpd11451,,,,,,,EX_cpd11451_e0,ERR1620289_sub
cpd11606_e0,Menaquinone 7-e0,648.9991600000001,46,0,SBO:0000247,MNXM12236,RAKQPZMEYJZGPI-LJWNYQGCSA-N,cpd11606,,,,CHEBI:44245,mqn7,META:CPD-9718,EX_cpd11606_e0,ERR1620289_sub
cpd17026_e0,methymenaquinol 7-e0,665.04162,47,0,SBO:0000247,MNXM1843,,cpd17026,,,,,,,EX_cpd17026_e0,ERR1620289_sub
cpd17027_e0,methylmenaquinone 7-e0,663.0257399999999,47,0,SBO:0000247,MNXM1755,,cpd17027,,,,,,,EX_cpd17027_e0,ERR1620289_sub
cpd01133_e0,Stachyose-e0,666.57768,24,0,SBO:0000247,MNXM1503,UQZIYBXSHAGNOE-XNSRJBNMSA-N,cpd01133,HMDB03553,,C01613,"['CHEBI:17164', 'CHEBI:15105', 'CHEBI:26749', 'CHEBI:9248']","['stchs', 'stys']",META:CPD-170,EX_cpd01133_e0,ERR1620289_sub
cpd00180_e0,Oxalate-e0,88.019,2,0,SBO:0000247,MNXM291,MUBZPKHOEPUJKR-UHFFFAOYSA-L,cpd00180,HMDB02329,R-ALL-389819,C00209,"['CHEBI:132952', 'CHEBI:16995', 'CHEBI:25730', 'CHEBI:44583', 'CHEBI:7811', 'CHEBI:30623', 'CHEBI:14702', 'CHEBI:25729', 'CHEBI:44820', 'CHEBI:46904']",oxa,META:OXALATE,EX_cpd00180_e0,ERR1620289_sub
cpd28763_e0,Inulin-e0,1963.70248,72,0,SBO:0000247,MNXM57547,,cpd28763,HMDB14776,,,"['CHEBI:15443', 'CHEBI:10799', 'CHEBI:10845', 'CHEBI:169', 'CHEBI:18519', 'CHEBI:24854']",,META:Inulin,EX_cpd28763_e0,ERR1620289_sub
cpd02733_e0,Deoxycholate-e0,391.56406,24,0,SBO:0000247,MNXM57907,KXGVEGMKQFWNSR-LLQZFEROSA-M,cpd02733,HMDB00626,,C04483,"['CHEBI:23614', 'CHEBI:28834', 'CHEBI:1687', 'CHEBI:23616', 'CHEBI:42317']",dchac,META:DEOXYCHOLATE,EX_cpd02733_e0,ERR1620289_sub
cpd01354_e0,beta-Lactose-e0,342.29648000000003,12,0,SBO:0000247,MNXM362,GUBGYTABKSRVRQ-QKKXKWKRSA-N,cpd01354,HMDB41627,,"['C00243', 'C01970']","['CHEBI:17716', 'CHEBI:10296', 'CHEBI:10380', 'CHEBI:14497', 'CHEBI:22460', 'CHEBI:22760', 'CHEBI:25005', 'CHEBI:27755', 'CHEBI:27968', 'CHEBI:28577', 'CHEBI:613009', 'CHEBI:36218', 'CHEBI:10428', 'CHEBI:22846', 'CHEBI:35463', 'CHEBI:43665']",lcts,"['META:CPD-15971', 'META:CPD-15972']",EX_cpd01354_e0,ERR1620289_sub
cpd03808_e0,Lacto-N-biose-e0,383.3484,14,1,SBO:0000247,MNXM2103,HMQPEDMEOBLSQB-RPHKZZMBSA-N,cpd03808,,,C06372,"['CHEBI:27707', 'CHEBI:10378', 'CHEBI:12349', 'CHEBI:12353', 'CHEBI:22758', 'CHEBI:59076']",,META:BETA-D-GAL-1-3-D-GLCNAC,EX_cpd03808_e0,ERR1620289_sub
cpd00001_e0,H2O-e0,18.01528,0,0,SBO:0000247,MNXM2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,cpd00001,"['HMDB01039', 'HMDB02111']","['R-ALL-109276', 'R-ALL-113518', 'R-ALL-113519', 'R-ALL-113521', 'R-ALL-141343', 'R-ALL-1605715', 'R-ALL-189422', 'R-ALL-2022884', 'R-ALL-29356', 'R-ALL-351603', 'R-ALL-5278291', 'R-ALL-5668574', 'R-ALL-5693747', 'R-ALL-8851517']","['C00001', 'C01328']",CHEBI:15377,h2o,META:WATER,EX_cpd00001_e0,ERR1620289_sub
cpd11842_e0,core3-e0,,16,2,SBO:0000247,MNXM162856,,cpd11842,,,,"['CHEBI:16250', 'CHEBI:12445', 'CHEBI:12550', 'CHEBI:21586', 'CHEBI:57696', 'CHEBI:7173']",,,EX_cpd11842_e0,ERR1620289_sub
cpd00122_e0,acgam-e0,221.2078,8,1,SBO:0000247,MNXM143,OVRNDRQMDRJTHS-RTRLPJTCSA-N,cpd00122,"['HMDB00215', 'HMDB00533', 'HMDB14288', 'HMDB62641']","['R-ALL-1678743', 'R-ALL-2162231']",C00140,"['CHEBI:17411', 'CHEBI:12455', 'CHEBI:12563', 'CHEBI:21517', 'CHEBI:58134', 'CHEBI:7123', 'CHEBI:506227']",acgam,META:N-acetyl-D-glucosamine,EX_cpd00122_e0,ERR1620289_sub
cpd21520_e0,Tn_antigen-e0,,8,1,SBO:0000247,MNXM7559,,cpd21520,,,C04387,,Tn_antigen,,EX_cpd21520_e0,ERR1620289_sub
cpd02992_e0,core4-e0,,24,3,SBO:0000247,MNXM162975,,cpd02992,,,,"['CHEBI:16478', 'CHEBI:12446', 'CHEBI:21590', 'CHEBI:57786', 'CHEBI:7177']",,,EX_cpd02992_e0,ERR1620289_sub
cpd00832_e0,acgal-e0,221.2078,8,1,SBO:0000247,MNXM395,OVRNDRQMDRJTHS-KEWYIRBNSA-N,cpd00832,,R-ALL-1605658,C01132,"['CHEBI:28037', 'CHEBI:21502', 'CHEBI:546804', 'CHEBI:7110', 'CHEBI:28800', 'CHEBI:21600', 'CHEBI:7201']",acgal,META:N-acetyl-D-galactosamine,EX_cpd00832_e0,ERR1620289_sub
cpd90017_e0,Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)-e0,,0,0,SBO:0000247,MNXM147296,,,,,,CHEBI:53604,Ser_Thr,,EX_cpd90017_e0,ERR1620289_sub
cpd90003_e0,"starch (n=27, 3xalpha1-6, 23xalpha1-4)-e0",4395.81148,162,0,SBO:0000247,MNXM1003,QZVGDKBSRWMVTK-PPFAGOBNSA-N,,,,"['C03018', 'C00369', 'C00721']","['CHEBI:17462', 'CHEBI:14687', 'CHEBI:7748', 'CHEBI:28017', 'CHEBI:26750', 'CHEBI:26751', 'CHEBI:9251']",starch,"['META:CPD-8556', 'META:Starch']",EX_cpd90003_e0,ERR1620289_sub
cpd90008_e0,Maltotridecaose-e0,2125.84308,78,0,SBO:0000247,,QPDCINZOSJUBQN-MELGIHPSNA-N,,,,,,,,EX_cpd90008_e0,ERR1620289_sub
cpd90006_e0,Maltoundecaose-e0,1801.56188,66,0,SBO:0000247,,DZIFDDFXDDGQOX-MVXKQAGXNA-N,,,,,,,,EX_cpd90006_e0,ERR1620289_sub
